URL,Cluster,Page Type,TotalInlinks,HeaderNavInlinks,FooterInlinks,MainContentInlinks,UniqueMainContentSourcePages,HubInlinks,FeatureInlinks,ToolInlinks,GuideInlinks,FooterDependency,ContextualAuthorityLevel,Evidence
https://familyboard.win/zh-tw/guides/divide-household-responsibilities/,household-operations,content,11,1,0,10,10,0,0,1,8,0,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/dryer-maintenance-checklist/,appliances,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/electronics-inventory/,inventory-warranty,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/emergency-binder/,household-operations,content,6,1,0,5,5,0,0,0,4,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/emergency-information-sheet/,records-emergency,content,516,1,515,18,18,0,0,5,10,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/emergency-supply-inventory/,records-emergency,content,516,1,515,7,7,0,0,3,4,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/fall-home-maintenance-checklist/,maintenance,content,516,1,515,3,3,0,0,0,2,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/family-chore-system/,household-operations,content,11,1,0,10,10,0,0,1,7,0,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/family-continuity-plan/,household-operations,content,8,1,0,7,7,0,0,1,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/family-emergency-contacts/,records-emergency,content,4,1,0,3,3,0,0,0,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-accessibility-walkthrough-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-annual-subscription-cost-calculator-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-app-first-run-restore-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-age-calculator-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-maintenance-checklist-generator-tutorial/,appliances,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-manual-source-check-tutorial/,appliances,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-manual-source-tutorial/,appliances,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-purchase-installation-tutorial/,appliances,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-repair-callback-tutorial/,appliances,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-replacement-planner-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-appliance-service-visit-tutorial/,appliances,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-attachment-expiry-review-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-attachment-metadata-tutorial/,product,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-backup-recovery-checker-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-backup-restore-rehearsal-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-bill-review-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-browser-storage-cleanup-tutorial/,product,content,517,1,515,5,5,1,0,0,4,0.9961,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-browser-storage-maintenance/,product,content,517,1,515,8,8,1,0,2,5,0.9961,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-building-notice-response-tutorial/,records-emergency,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-calendar-timezone-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-calendar-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-caregiver-handoff-source-authorization-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-cleaning-schedule-generator-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-clothing-care-repair-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-clothing-care-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-consumable-change-history-tutorial/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-contact-sensitivity-tutorial/,product,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-data-export-redaction-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-date-offset-planner-tutorial/,product,content,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-device-retirement-tutorial/,records-emergency,content,517,1,515,5,5,1,0,1,3,0.9961,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-document-renewal-tutorial/,product,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-document-source-handoff-tutorial/,records-emergency,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-documents-source-review-tutorial/,product,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-donation-handoff-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-binder-generator-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-contact-sheet-generator-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-contact-verification-tutorial/,records-emergency,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-drill-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-information-privacy-tutorial/,product,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-emergency-supply-inventory-audit-tutorial/,records-emergency,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-encrypted-backup-password-tutorial/,product,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-event-duration-calculator-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-event-source-index-tutorial/,household-operations,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-family-display-mode-setup/,product,content,517,1,515,4,4,1,0,0,3,0.9961,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-free-home-management-app-tutorial/,product,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-guest-arrival-prep-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-guest-service-visit-reset-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-handoff-acceptance-tutorial/,household-operations,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-access-handoff-tutorial/,product,content,517,1,515,5,5,1,0,1,3,0.9961,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-accessibility-walkthrough-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-billing-discrepancy-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-complaint-response-resolution-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-payment-refund-collection-notice-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-service-interruption-backup-continuity-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-service-plan-change-notice-tutorial/,records-emergency,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-care-visit-scope-service-result-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-closure-reopening-tutorial/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-dashboard-weekly-review-tutorial/,household-operations,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-emergency-drill-record-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-handoff-summary-generator-tutorial/,household-operations,content,516,1,515,5,5,0,0,0,5,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-inventory-checklist-generator-tutorial/,inventory-warranty,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-maintenance-cost-tracker-tutorial/,inventory-warranty,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-maintenance-schedule-generator-tutorial/,maintenance,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-repair-change-order-tutorial/,maintenance,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-repair-closeout-checklist-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-repair-cost-log-tutorial/,inventory-warranty,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-service-provider-verification-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-home-service-reminder-generator-tutorial/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-house-sitter-instruction-generator-tutorial/,household-operations,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-account-list-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-admin-backup-tutorial/,records-emergency,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-admin-escalation-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-annual-review-generator-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-availability-window-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-backup-recovery-checker-tutorial/,product,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-bill-source-status-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-decision-log-tutorial/,household-operations,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-decision-register-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-document-index-generator-tutorial/,household-operations,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-document-redaction-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-export-scope-review-tutorial/,product,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-handoff-tutorial/,product,content,516,1,515,15,15,0,0,3,12,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-language-preference-handoff-tutorial/,support,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-meeting-agenda-action-log-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-meeting-tutorial/,product,content,516,1,515,5,5,0,0,1,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-members-responsibilities-tutorial/,product,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-notification-routing-tutorial/,household-operations,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-quiet-hours-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-responsibility-coverage-map-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-responsibility-coverage-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-return-handoff-tutorial/,product,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-role-change-audit-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-shopping-list-planner-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-subscription-cost-calculator-tutorial/,household-operations,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-task-dependency-map-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-task-load-calculator-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-household-time-window-overlap-checker-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-important-household-document-review-tutorial/,household-operations,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-insurance-claim-timeline-tutorial/,records-emergency,content,4,1,0,3,3,0,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-insurance-policy-source-version-tutorial/,inventory-warranty,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-internet-incident-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-mail-package-handoff-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-mail-package-handoff-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-delegation-map-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-event-cost-tutorial/,maintenance,content,516,1,515,5,5,0,0,0,5,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-evidence-confidence-tutorial/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-history-review/,maintenance,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-priority-review-tutorial/,product,content,517,1,515,5,5,1,0,1,3,0.9961,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-maintenance-tracker-tutorial/,maintenance,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-master-csv-edit-import/,product,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-master-csv-edit-import-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-meal-prep-role-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-meal-prep-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-medical-information-source-handoff-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-member-archive-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-meter-reading-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-monthly-review-action-tutorial/,product,content,516,1,515,6,6,0,0,1,5,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-move-in-checklist-generator-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-move-out-condition-report-generator-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-move-out-condition-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-moving-box-handover-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-offline-backup-restore/,product,content,516,1,515,26,26,0,0,2,24,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-old-tablet-display-tutorial/,product,content,517,1,515,7,7,1,0,0,6,0.9961,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-pantry-expiry-review-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-pantry-review-tutorial/,product,content,516,1,515,3,3,0,0,1,2,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-pet-record-source-handoff-tutorial/,tools,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-pet-sitter-instruction-generator-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-photo-inventory-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-plant-care-handoff-log-tutorial/,household-operations,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-plant-care-handoff-tutorial/,product,content,516,1,515,2,2,0,0,1,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-power-outage-event-log-tutorial/,records-emergency,content,516,1,515,4,4,0,0,1,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-printout-download-retention-tutorial/,product,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-privacy-review-handoff-tutorial/,records-emergency,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-private-family-organizer-tutorial/,product,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-product-recall-action-log-tutorial/,appliances,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-product-recall-action-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-purchase-comparison-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-purchase-delivery-evidence-tutorial/,inventory-warranty,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-pwa-update-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-receipt-retention-organizer-tutorial/,inventory-warranty,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-receipt-source-verification-tutorial/,inventory-warranty,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-record-linking-tutorial/,product,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-record-retention-decision-log-tutorial/,tools,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-record-retention-decision-tutorial/,records-emergency,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-record-retrieval-drill-tutorial/,records-emergency,content,516,1,515,5,5,0,0,0,5,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-record-retrieval-practice-tutorial/,records-emergency,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-recurring-chore-planner-tutorial/,household-operations,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-recycling-handoff-tutorial/,product,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-rental-home-maintenance-handoff-tutorial/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-rental-repair-request-tutorial/,records-emergency,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/familyboard-rental-security-deposit-move-out-tutorial/,records-emergency,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
